PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_TM,PMNTN_RISK,PMNTN_RECO
31913,437601501,성불산,광전리구간,,2.08,1,133,,
34094,431503001,시랑산,모정리구간,,4.44,1,133,,
10642,477303301,달봉산,세촌리구간,농협창고-체육공원-달봉산-9봉(230m)-농협창고,4.43,1,133,,
38379,413601201,예봉산,조안리구간,,4.44,1,133,,
19826,416504601,박달봉,도평리구간,,2.09,1,133,,
19826,416504601,박달봉,도평리구간,,2.09,1,133,,
23001,427900901,병풍산,도송리구간,,2.09,1,133,,
30075,491102303,상가임도숲길,상가리구간,,4.47,1,134,,
19797,491100701,바리메,상가리구간,,2.64,1,134,,
30328,468300801,상은적산,신덕리구간,,2.10,1,134,,
15763,467901201,만연산,동구리구간,,4.49,1,134,,
15763,467901201,만연산,동구리구간,,4.49,1,134,,
41260,461502501,운월산,광천리구간,,2.10,1,134,,
41262,461502501,운월산,비룡리구간,,4.45,1,134,,
47154,488605302,지리산_천왕봉,덕동리구간,,2.10,1,134,,
8227,264100101,금정산,금곡동구간,,2.11,1,134,,
45595,482704101,재약산,이천리구간,,2.10,1,134,,
13716,312000101,동대산,대안동구간,,4.49,1,134,,
22240,448100801,백월산,시목리구간,,3.69,1,134,,
54105,442303601,향적산,화악리구간,,3.69,1,134,,
25748,421301601,봉화산,무실동구간,,3.69,1,134,,
47085,477502401,중태산,옹점리구간,,2.11,1,134,,
7962,477600301,금장산,,,4.47,1,134,,
14457,427501201,두위봉,무릉리구간,,4.45,1,134,,
34506,428201701,신선봉,신평리구간,,4.48,1,134,,
33852,422302904,숲뒤산,관동교-장전리 마을입구구간,,4.45,1,134,"급경사 낭떠러지 구간 주의,뱀,멧돼지등의 야생동물,초행자는 길을 잃지 않도록 주의",
3514,461503901,고동산,평사리구간,,4.23,1,135,,
41570,481901001,웅산,,,4.50,1,135,,
26478,431301401,부산,하천리구간,,4.50,1,135,,
21692,427203101,백우산,광암리구간,,4.50,1,135,,
32557,428203804,소똥령,임도구간,,4.52,1,136,,
15180,291101901,마집봉,수만리구간,,4.53,1,136,,
15180,291101901,마집봉,수만리구간,,4.53,1,136,,
46787,488605201,주산,내공리구간,,2.14,1,136,,
12887,482200601,도덕산,도선리구간,,2.65,1,136,,
28428,277101501,비슬산,,,4.55,1,136,,
50170,272900601,청룡산,,,2.14,1,136,,
7030,277100201,금계산,,,2.14,1,136,,
11129,447103401,대둔산,수락리구간,,2.14,1,136,,
11129,447103401,대둔산,수락리구간,,2.14,1,136,,
25683,471101801,봉화봉,입암리구간,,2.13,1,136,,
34103,479205401,시루봉,서벽리구간,,2.12,1,136,,
55215,427505201,화채봉,운학리구간,,4.56,1,136,,
31772,428302602,설악산_대청봉,,,4.54,1,136,,
47334,488605302,지리산_천왕봉,,,4.57,1,137,,
48833,481100901,천주산,합성동구간,,2.15,1,137,,
3939,457900103,고인돌둘레길,죽림리구간,,4.57,1,137,,
15282,457100701,만덕산,마치리구간,,2.15,1,137,,
106,438003204,가대리문화마을,가대리구간,,2.15,1,137,,
46849,418303501,주읍산,주읍리구간,,2.15,1,137,,
16597,418201401,명지산,,,2.15,2,137,,
11733,428101301,대암산,원당리구간,,2.15,1,137,,
52654,421506501,피래산,임곡리구간,,2.15,1,137,,
11261,467800401,대룡산,득량면삼정리(오도치재)-미력면초당려,,4.58,1,138,,
2414,467300201,견두산,산성리구간,,4.60,1,138,,
39037,487301601,오봉산,,,4.58,1,138,,
5017,481500301,광려산,,,4.61,1,138,,
16870,451103301,모악산,안덕리구간,,4.60,1,138,,
28456,272900804,비슬산권역,달성군옥포면-달성군본리리구간,,2.17,1,138,산사태 구역과 암반주위의 추락위험,
2592,483100401,계룡산,동상리구간,,3.25,1,138,,
38007,483301201,염수봉,,,4.60,1,138,,
38515,317104601,오두산,양등리구간,,4.58,1,138,,
45519,441507701,장학산,노동리구간,,4.59,1,138,,
1171,431504201,감악산,황둔리구간,,2.70,1,138,,
55242,271401401,환성산,평광동구간,,4.61,1,138,,
55242,271401401,환성산,평광동구간,,4.61,1,138,,
50481,477302701,청화산,청산리구간,,4.61,1,138,,
27185,113050202,북한산_백운대,진관동구간,,2.17,1,138,,
17217,416101301,무갑산,무갑리구간,,2.17,1,138,,
51772,413603204,퇴뫼산일원,청학리구간,,4.59,1,138,,
20994,418302001,백병봉,성덕리구간,,4.61,1,138,,
55025,418204301,화악산,,,4.60,1,138,,
41773,428106201,원대봉,,,4.58,1,138,,
5593,428305204,구룡령옛길,갈천리구간,,2.17,1,138,,
41452,479400103,울릉군숲길,남양리구간,,4.61,1,138,,
47231,488605302,지리산_천왕봉,두곡리구간,,4.37,1,139,,
56656,488703501,황석산,,,4.65,1,139,,
6555,487200601,국사봉,신현리구간,,2.18,1,139,,
38243,483301301,영축산,방기리구간,,2.18,1,139,,
36848,447102101,양각산,어재리구간,,2.73,1,139,,
52585,472504601,포성봉,,,4.65,1,139,,
5646,437200301,구룡산,덕유리구간,,3.82,1,139,,
9169,431100701,낙가산,운동동구간,,4.64,1,139,,
42177,431305101,원통산,영산리구간,,2.19,1,139,,
19450,479201401,미림산,고계리구간,,2.18,1,139,,
33727,116200501,수중동산,관악산입구서울대-관악산입구과천구,,4.62,1,139,급경사가 많음  암석지대위험,
33727,116200501,수중동산,관악산입구서울대-관악산입구과천구간,,4.62,1,139,급경사가 많음  암석지대위험,
50461,418203801,청우산,항사리구간,,4.35,1,139,,
37289,418302901,어비산,,,4.63,1,139,,
37167,418302701,양자산,명품리구간,,2.19,1,139,,
8337,427200801,금학산,노일리구간,,2.19,1,139,,
20139,428102201,방태산,미산리구간,,4.62,1,139,,
18274,457900401,문수산,문암리구간,,4.67,1,140,,
18274,457900401,문수산,문암리구간,,4.67,1,140,,
37993,482703101,열왕산,옥천리구간,,4.67,1,140,,
34433,317102401,신불산,,,4.67,1,140,,
47411,457203401,지장산,삼락리구간,,4.67,1,140,,
20466,431504601,백곡산,명도리구간,,4.67,1,140,,
10001,471100801,내연산,중산리구간,,4.67,1,140,,
7079,413602701,금남산,금남리구간,,4.67,1,140,,
51162,421507001,칠성산,,,4.67,1,140,,
672,468200201,가학산,당산리구간,,2.20,1,141,,
39642,482401401,와룡산,계양리구간,,2.20,1,141,,
1606,488200301,거류산,가려리구간,,2.20,1,141,,
47703,457702301,채계산,유촌리구간,,3.31,1,141,,
8458,457200104,금호남정맥,진안군활인동치-탑사구간,,4.72,1,141,,
3499,451100501,고덕산,색장동구간,,2.22,1,141,,
19486,487201601,미타산,누하리구간,,2.20,1,141,,
11748,488901701,대암산,본천리구간,,4.71,1,141,,
866,317104301,간월산,등억알프스리구간,,2.21,2,141,,
41106,478202401,운문산,,,4.71,1,141,,
41106,478202401,운문산,,,4.71,1,141,,
51707,471305401,토함산,장항리구간,,2.21,1,141,,
6496,441504901,국사봉,조평리구간,,2.21,1,141,,
32815,437201201,속리산_천황봉,만수리구간,,4.72,1,141,,
34099,472802101,시루봉,주진리구간,,2.22,1,141,,
32815,437201201,속리산_천황봉,만수리구간,,4.72,1,141,,
7088,437600201,금단산,대원리구간,,4.70,1,141,,
40139,431503401,용두산,송한리구간,,4.71,1,141,,
52228,271401201,팔공산_비로봉,중대동구간,,2.21,1,141,,
6297,471700501,국망봉,온혜리구간,,2.77,1,141,,
45710,438000103,저수령둘레길,대강면구간,,4.72,1,141,,
45710,438000103,저수령둘레길,대강면구간,,4.72,1,141,,
56890,479204201,횡악산,분천리구간,,2.22,1,141,,
22253,427703701,백이산,낙동리구간,,2.21,1,141,,
15827,427709001,만항산,고한리구간,,4.45,1,141,,
28590,418204501,뾰루봉,회곡리구간,,2.21,1,141,,
32696,412500201,소요산,,,4.73,1,141,,
37706,418202901,연인산,승안리구간,,4.43,1,141,,
26588,418202101,북배산,,,4.70,1,141,,
6035,421100401,구봉산,,,2.22,1,141,,
31795,428302602,설악산_대청봉,,,4.69,1,141,,
31825,428302602,설악산_대청봉,오색리구간,,4.71,1,141,,
6617,287100201,국수산,내가면고천리구간,,3.37,1,143,,
46870,468301201,주지봉,도갑리구간,,4.76,1,143,,Y
20881,468300701,백룡산,월평리구간,,4.75,1,143,,
50668,467202101,최악산,구원리구간,,2.24,1,143,,
47208,488605302,지리산_천왕봉,,,4.76,1,143,,
20076,481701101,방어산,박곡리구간,,2.25,1,143,,
50869,467101801,추월산,대방리구간,,2.25,1,143,,
50869,467101801,추월산,대방리구간,,2.25,1,143,,
5168,488700301,괘관산,광평리구간,,4.78,1,143,,
24183,488802201,보해산,원남산길구간,,2.24,1,143,,
22012,317102001,백운산,,,4.48,1,143,,
22012,317102001,백운산,,,4.48,1,143,,
33351,411700301,수리산,,,4.78,1,143,,
22707,471901101,베틀산,동곡리구간,,4.77,1,143,,
54876,471705401,화부산,대사리구간,,2.23,1,143,,
44319,477601301,일월산,용화리구간,,2.25,1,143,,
9194,477600103,낙동정맥,,,4.75,1,143,,
47404,427707201,지억산,유평리구간,,2.23,1,143,,
46660,416503101,주금산,태봉리구간,,2.23,1,143,,
40384,418303101,용문산,연수리구간,,4.78,1,143,,
4114,427200401,공작산,굴운리구간,,4.74,1,143,,
19952,427301101,발교산,,,4.76,1,143,,
48967,468102701,천태산,용운리구간,정수사 - 천태산 - 삼거리 - 임도 - 정수사,2.26,1,144,,
38896,467801001,오봉산,,,2.82,1,144,,
43957,447102601,인대산,산북리구간,,4.80,1,144,,
43957,447102601,인대산,산북리구간,,4.80,1,144,,
32387,441502001,성화산,내흥리구간,,4.81,1,144,,
12110,437302601,덕대산,거현리구간,,4.80,1,144,,
9178,477600103,낙동정맥,,,4.79,1,144,,
32776,428106004,소치마을뒷산,갑둔리구간,,4.80,1,144,,
47101,469001901,지력산,와우리구간,,4.83,1,145,,
936,462300201,갈미봉,,,4.82,1,145,,
47223,488605302,지리산_천왕봉,,,4.82,1,145,,
47319,488605302,지리산_천왕봉,,,4.82,1,145,,
54598,488804301,호음산,소정길구간,,2.84,1,145,,
53458,487204101,한우산,벽계리구간,,4.84,1,145,,
10581,471301101,단석산,,,4.82,1,145,,
41056,427302401,운무산,속실리구간,,4.82,1,145,,
29305,427603101,삼방산,노론리구간,,4.84,1,145,,
20154,428102201,방태산,방태산등산로구간,,4.82,1,145,,
41460,479400103,울릉군숲길,태하리구간,,4.83,1,145,,
45719,467702301,적대봉,석정리구간,,2.28,1,146,,
14147,468201301,두륜산_가련봉,평활리구간,,4.89,1,146,,
39045,467301201,오산,죽마리구간,,4.89,1,146,,
47313,488605302,지리산_천왕봉,,,4.85,1,146,,
5319,488600901,구곡산,원리구간,,2.28,1,146,,
29412,451902001,삼봉산,중황리구간,,4.86,1,146,,
18071,457100801,묵방산,기린봉주유소구간,,4.89,1,146,등산로가 가파른 급경사로 오르내림,
8438,457200104,금호남정맥,오룡리구간,,4.89,1,146,,
29412,451902001,삼봉산,중황리구간,,4.86,1,146,,
50654,488804101,초점산,덕산재길-대덕산-초점산구간,,4.86,1,146,,
42307,488808101,월봉산,월봉산길구간,,4.85,1,146,,
55052,482705801,화악산,요고리구간,,2.29,1,146,,
50654,488804101,초점산,덕산재길-대덕산-초점산구간,,4.86,1,146,,
50654,488804101,초점산,덕산재길-대덕산-초점산구간,,4.86,1,146,,
48311,472503901,천봉산,부원동구간,,2.30,1,146,,
2392,431105201,것대산,운동동구간,,4.87,1,146,,
29286,421901301,삼방산,동점동구간,동점초교~삼거리~주능선~삼방산 정상~남릉~안부 사거리~묘~목연공예,2.28,1,146,,
29286,421901301,삼방산,동점동구간,동점초교~삼거리~주능선~삼방산 정상~남릉~안부 사거리~묘~목연공예,2.28,1,146,,
24228,422302601,복두산,동활리구간,,2.30,1,146,,
48039,413602201,천마산,,,4.88,1,146,,
32729,412500201,소요산,탑동동구간,,4.88,1,146,,
33041,418202601,수덕산,제령리구간,,2.29,1,146,,
40658,427901901,용화산,용호리구간,매봉산 정상 - 용호리,2.28,1,146,,N
216,427700101,가리왕산,숙암리구간,,4.87,1,146,,
34505,428201701,신선봉,신평리구간,,4.89,1,146,,
33754,427708701,수패봉,,,4.85,1,146,,
31806,428302602,설악산_대청봉,,,4.89,1,146,,
43865,488604901,이방산,,,4.90,1,147,,
43650,479202901,응봉산,고감리구간,,4.90,1,147,,
25959,467800801,봉화산,봉산리구간,봇재~정상,4.95,1,148,,
7975,461503801,금전산,목촌리구간,,2.32,1,148,,
52575,481503001,평지산,부산리구간,,2.32,1,148,,
20101,481701101,방어산,,,2.32,1,148,,
14428,451801001,두승산,장문리구간,,2.32,1,148,,
11609,488704001,대상골월경산,지지리구간,,2.31,1,148,,
1238,488906501,감암산,,,4.93,1,148,,
5883,471300601,구미산,가정리구간,,2.33,1,148,,
18104,317104401,묵장산,석계리구간,,2.33,1,148,,
21979,317102001,백운산,차리구간,,4.08,1,148,,
47829,457103201,천등산,산북리구간,,2.33,1,148,,Y
17464,441501201,무성산,대중리구간,,2.33,1,148,,
40156,431503401,용두산,오미리구간,,4.92,1,148,,
13757,477701201,동대산,하옥리구간,,2.31,1,148,,
16339,479201001,매봉산,수식리원당골-봉화군가평리구간,,4.94,1,148,,
5624,427505101,구룡산,,,4.94,1,148,,
5624,427505101,구룡산,,,4.94,1,148,,
17218,416101301,무갑산,무갑리구간,,2.31,1,148,,
27342,113050202,북한산_백운대,우이동구간,,2.91,1,148,,
27342,113050202,북한산_백운대,우이동구간,,2.91,1,148,,
29733,421102701,삼악산,당림리구간,강촌교 - 청운봉,2.33,1,148,,
32674,428103101,소뿔산,어론리구간,,2.33,1,148,,
23002,427900901,병풍산,오음리구간,,2.31,1,148,,
31777,428302602,설악산_대청봉,,,4.93,1,148,,
17298,488202401,무량산,갈천리구간,,4.97,1,149,,
37529,487301501,여항산,주서리구간,,2.34,1,149,,
44445,487203601,자굴산,내조마을-정상구간,내조마을~절터샘~바람덤~정상,2.34,1,149,,
39286,482703301,옥교산,안인리구간,,2.34,1,149,,
46169,317103701,정족산,주남동구간,,2.34,1,149,,
4117,427200401,공작산,,,4.96,1,149,,
26607,418202101,북배산,개곡리구간,,4.09,1,149,,
56828,427605301,회령봉,,,2.34,1,149,,
8894,469100103,김대중모실길,오림리구간,,4.99,1,150,,
7497,461700501,금성산,경현동구간,,4.11,1,150,,
47226,488605302,지리산_천왕봉,좌사리구간,,2.35,1,150,,
47336,488605302,지리산_천왕봉,,,5.01,1,150,,
55030,482705801,화악산,요고리구간,,5.01,1,150,,
17577,482501401,무척산,여차리구간,,5.01,1,150,,
34633,482502701,신어산,매리구간,,2.93,1,150,,
46368,437602101,조령산,원풍리구간,,4.98,1,150,,
46368,437602101,조령산,원풍리구간,,4.98,1,150,,
31376,431103201,선두산,지산리구간,,4.98,1,150,,
9177,477600103,낙동정맥,,,5.01,1,150,,
3983,418200701,곡달산,선촌리구간,,2.35,1,150,,
44930,418203301,장락산,위곡리구간,,4.12,1,150,,
44930,418203301,장락산,위곡리구간,,4.12,1,150,,
41263,428107404,운이덕,북3리 쌍둥이민박앞-북3리구간,,4.98,1,150,,
15322,467100701,만덕산,용대리구간,,2.96,1,151,,
20849,457501001,백련산,두복리구간,,2.38,1,151,,
20850,457501001,백련산,백련리구간,,2.37,1,151,,
44611,441802301,잔미산,옥서리구간,,5.05,1,151,,
12588,448102401,도고산,효자리구간,,2.38,1,151,급경사구간주의,
12569,442001201,도고산,농은리구간,,5.04,1,151,,
8834,471904101,기양산,상송리구간,,2.36,1,151,,
228,478500101,가산,학명리구간,,2.38,1,151,,
8464,471700801,기룡산,,,5.04,1,151,,
4044,472800201,공덕산,대승사입구구간,대승사,3.57,1,151,,
33728,116200501,수중동산,관악산입구서울대-관악산입구과천구?,관악사지,5.02,1,151,급경사가 많음  암석지대위험,
33728,116200501,수중동산,관악산입구서울대-관악산입구과천구?,관악사지,5.02,1,151,급경사가 많음  암석지대위험,
2255,414500201,검단산,하산곡동구간,,2.38,1,151,,
33724,413603704,수종사,송촌리구간,,2.37,1,151,,
21014,413602501,백봉산,창현리구간,,5.04,1,151,,
37731,418202901,연인산,경반리구간,,5.04,1,151,,
10985,418201101,대금산,두밀리구간,,2.36,1,151,,
31320,418202401,석용산,광덕리구간,,5.04,1,151,,
31320,418202401,석용산,광덕리구간,,5.04,1,151,,
30327,427704801,상원산,유천리구간,,2.37,1,151,,
14405,428001204,두밀령,동면임당리-동면월운리구간,,5.04,1,151,가파른길,
41096,478202401,운문산,신원리구간,,5.07,1,152,,
50438,422308101,청옥산,중봉리구간,,5.06,1,152,,
28629,491101204,사려니숲길,교래리구간,,5.10,1,153,,
12211,468100501,덕룡산,석문리구간,,2.40,1,153,,
39061,467301201,오산,대치리구간,,2.41,1,153,,
56756,488501501,황장산,화개면 오동마을-화개면 원탑마을구간,,5.10,1,153,,
56756,488501501,황장산,화개면 오동마을-화개면 원탑마을구간,,5.10,1,153,,
37468,457701901,여분산,운복리-금창리 금상구간,,5.08,1,153,맷돼지/뱀,
16861,451103301,모악산,화죽리구간,,5.09,1,153,,
11495,488703901,대봉산,다곡리구간,,5.08,1,153,,
1215,488800101,감악산,명산길구간,,2.99,1,153,,
41227,457102401,운암산,휴게소구간,소나무,2.41,1,153,암벽/미끄러움,
28422,431105404,비상산성,비상리구간,,3.58,1,153,,
24191,477501701,보현산,용소리구간,,5.08,1,153,,
44321,477601301,일월산,용화리구간,,2.39,1,153,,
21118,479301101,백암산,소태리구간,,2.40,1,153,,
10003,471100801,내연산,중산리구간,,5.12,1,153,,
52626,479203801,풍락산,풍호리구간,,2.39,1,153,,
32996,431502701,송학산,입석리구간,,2.39,1,153,,
32996,431502701,송학산,입석리구간,,2.39,1,153,,
43407,418204601,은두봉,청평리구간,,2.40,1,153,,
30423,421102901,새덕산,방하리구간,,3.01,1,153,,
